as_of,fund_name,cusip,ticker,record_date,ex_dividend_date,payable_date,income_dividends,short_term_capital_gain,total_capital_gain_distribution
2023-12-31,Vanguard Short-Term Inflation-Protected Securities Index Fund Investor Shares,922020508,VTIPX,12/20/2023,12/21/2023,12/22/2023,0.313100,,
2023-12-31,Vanguard Short-Term Inflation-Protected Securities ETF,922020805,VTIP,12/26/2023,12/22/2023,12/28/2023,0.637500,,
2023-12-31,Vanguard International Dividend Appreciation Index Fund Admiral Shares,921946844,VIAAX,12/14/2023,12/15/2023,12/18/2023,0.181300,,
2023-12-31,Vanguard International Dividend Appreciation ETF,921946810,VIGI,12/19/2023,12/18/2023,12/21/2023,0.374300,,
2023-12-31,Vanguard Global ESG Select Stock Fund Admiral Shares,921908794,VESGX,12/14/2023,12/15/2023,12/18/2023,0.677800,,
2023-12-31,Vanguard Global ESG Select Stock Fund Investor Shares,921908810,VEIGX,12/14/2023,12/15/2023,12/18/2023,0.520100,,
2023-12-31,Vanguard International Core Stock Fund Admiral Shares,922038880,VZICX,12/18/2023,12/19/2023,12/20/2023,0.530400,,
2023-12-31,Vanguard International Core Stock Fund Investor Shares,922038807,VWICX,12/18/2023,12/19/2023,12/20/2023,0.253600,,
2023-12-31,Vanguard U.S. Value Factor ETF,921935805,VFVA,12/20/2023,12/19/2023,12/22/2023,0.746200,,
2023-12-31,Vanguard U.S. Quality Factor ETF,921935706,VFQY,12/20/2023,12/19/2023,12/22/2023,0.495600,,
2023-12-31,Vanguard U.S. Momentum Factor ETF,921935508,VFMO,12/20/2023,12/19/2023,12/22/2023,0.374000,,
2023-12-31,Vanguard U.S. Minimum Volatility ETF,921935409,VFMV,12/20/2023,12/19/2023,12/22/2023,0.622300,,
2023-12-31,Vanguard U.S. Multifactor ETF,921935607,VFMF,12/20/2023,12/19/2023,12/22/2023,0.549000,,
2023-12-31,Vanguard ESG U.S. Stock ETF,921910733,ESGV,12/18/2023,12/15/2023,12/20/2023,0.325300,,
2023-12-31,Vanguard ESG International Stock ETF,921910725,VSGX,12/18/2023,12/15/2023,12/20/2023,0.544700,,
2023-12-31,Vanguard Core-Plus Bond Fund Investor Shares,922020797,VCPIX,12/20/2023,12/21/2023,12/22/2023,0.039500,,
2023-12-31,Vanguard Core-Plus Bond Fund Admiral Shares,922020789,VCPAX,12/20/2023,12/21/2023,12/22/2023,0.080400,,
2023-12-31,Vanguard Multi-Sector Income Bond Fund Investor Shares,922020771,VMSIX,12/20/2023,12/21/2023,12/22/2023,0.044400,,
2023-12-31,Vanguard Multi-Sector Income Bond Fund Admiral Shares,922020763,VMSAX,12/20/2023,12/21/2023,12/22/2023,0.089900,,
2023-12-31,Vanguard ESG U.S. Corporate Bond ETF,921910691,VCEB,12/4/2023,12/1/2023,12/6/2023,0.209700,,
2023-12-31,Vanguard ESG U.S. Corporate Bond ETF,921910691,VCEB,12/26/2023,12/22/2023,12/28/2023,0.219200,,
2023-12-31,Vanguard Advice Select Dividend Growth Fund Admiral Shares,921946752,VADGX,12/26/2023,12/27/2023,12/28/2023,0.184800,0.005109,0.006563
2023-12-31,Vanguard Advice Select Global Value Fund Admiral Shares,921946778,VAGVX,12/18/2023,12/19/2023,12/20/2023,0.362100,0.285765,
2023-12-31,Vanguard Advice Select International Growth Fund Admiral Shares,921946760,VAIGX,12/18/2023,12/19/2023,12/20/2023,0.021300,,
2023-12-31,Vanguard Global Environmental Opportunities Stock Fund Investor Shares,921939807,VEOIX,12/18/2023,12/19/2023,12/20/2023,0.158800,0.143583,
2023-12-31,Vanguard Global Environmental Opportunities Stock Fund Admiral Shares,921939880,VEOAX,12/18/2023,12/19/2023,12/20/2023,0.229300,0.179828,
2023-12-31,Vanguard International Dividend Growth Fund,921946729,VIDGX,12/14/2023,12/15/2023,12/18/2023,0.018700,,
2023-12-31,Vanguard Core-Plus Bond ETF,922020755,VPLS,12/29/2023,12/28/2023,1/3/2024,0.138900,,
2023-12-31,Vanguard Core Bond ETF,922020748,VCRB,12/29/2023,12/28/2023,1/3/2024,0.126200,,
2023-12-31,Vanguard Real Estate ETF,922908553,VNQ,12/22/2023,12/21/2023,12/27/2023,1.068300,,
2023-12-31,Vanguard Total International Bond ETF,92203J407,BNDX,12/04/2023,12/01/2023,12/06/2023,0.087300,,
2023-12-31,Vanguard Total International Bond ETF,92203J407,BNDX,12/26/2023,12/22/2023,12/28/2023,1.356800,,
