as_of,fund_name,cusip,ticker,record_date,ex_dividend_date,payable_date,income_dividends,short_term_capital_gain,total_capital_gain_distribution
2024-12-31,Invesco Limited Term California Municipal Fund Class Y,00141W851,OLCYX,,12/31/2024,12/31/2024,0.00015122,,
2024-12-31,Invesco U.S. Government Money Portfolio Class Y,001422203,OMBXX,,12/31/2024,12/31/2024,0.0034633,,
2024-12-31,Invesco AMT-Free Municipal Income Fund Class C,001419191,OMFCX,,12/31/2024,12/31/2024,0.00004605,,
2024-12-31,Invesco AMT-Free Municipal Income Fund Class Y,001419183,OMFYX,,12/31/2024,12/31/2024,0.00006148,,
2024-12-31,Invesco Main Street Fund Class R,00141B691,OMGNX,12/13/2024,12/16/2024,12/16/2024,0.2458,0.4962,2.6002
2024-12-31,Invesco Main Street All Cap Fund Class C,00141B774,OMSCX,12/13/2024,12/16/2024,12/16/2024,,0.4158,1.9109
2024-12-31,Invesco Main Street Fund Class R6,00141B667,OMSIX,12/13/2024,12/16/2024,12/16/2024,0.569,0.4962,2.6002
2024-12-31,Invesco Main Street All Cap Fund Class R,00141B766,OMSNX,12/13/2024,12/16/2024,12/16/2024,0.0584,0.4158,1.9109
2024-12-31,Invesco Main Street All Cap Fund,00141B782,OMSOX,12/13/2024,12/16/2024,12/16/2024,0.1163,0.4158,1.9109
2024-12-31,Invesco Main Street All Cap Fund Class Y,00141B758,OMSYX,12/13/2024,12/16/2024,12/16/2024,0.181,0.4158,1.9109
2024-12-31,Invesco Select Risk: High Growth Investor Fund Class R,00900R689,ONAIX,12/18/2024,12/19/2024,12/19/2024,0.2632,0.1176,0.3986
2024-12-31,Invesco Select Risk: Conservative Investor Fund Class R,00900R754,ONCIX,12/18/2024,12/19/2024,12/19/2024,0.3488,,
2024-12-31,Invesco New Jersey Municipal Fund,00141W745,ONJAX,,12/31/2024,12/31/2024,0.00006608,,
2024-12-31,Invesco New Jersey Municipal Fund Class C,00141W737,ONJCX,,12/31/2024,12/31/2024,0.00005308,,
2024-12-31,Invesco New Jersey Municipal Fund Class Y,00141W729,ONJYX,,12/31/2024,12/31/2024,0.00007123,,
2024-12-31,Invesco Select Risk: Moderate Investor Fund Class R,00900R622,ONMIX,12/18/2024,12/19/2024,12/19/2024,0.3624,,
2024-12-31,Invesco Rising Dividends Fund Class R,00141B550,ONRDX,12/11/2024,12/12/2024,12/12/2024,0.0631,0.1194,2.77
